2015-10-11 23:29 CRITICAL task          Local-Torrents-TV BUG: Unhandled error in plugin include: while scanning for the next token\nfound character '\t' that cannot start any token\n  in "c:\Users\sysfs\flexget\New Config File Flexget\series-following.yml", line 47, column 1
2015-10-13 10:44 WARNING  download      Local-Torrents-Movies RequestException Error getting file:///c:\users\sysfs\downloads\The+Following+Season+3+HDTV.XviD%5BPawulon%5D.torrent: <urlopen error [Error 2] The system cannot find the file specified: u'C:\\\\users\\sysfs\\downloads\\The+Following+Season+3+HDTV.XviD[Pawulon].torrent'>, while downloading file:///c:\users\sysfs\downloads\The+Following+Season+3+HDTV.XviD%5BPawulon%5D.torrent
2015-10-13 10:44 ERROR    entry         Local-Torrents-Movies Failed The+Following+Season+3+HDTV.XviD%5BPawulon%5D (Network error during request: Error getting file:///c:\users\sysfs\downloads\The+Following+Season+3+HDTV.XviD%5BPawulon%5D.torrent: <urlopen error [Error 2] The system cannot find the file specified: u'C:\\\\users\\sysfs\\downloads\\The+Following+Season+3+HDTV.XviD[Pawulon].torrent'>)
2015-10-13 10:48 WARNING  trakt_list    My-TV-Shows     No data returned from trakt for shows list Daily TV.
2015-10-13 10:48 WARNING  input_cache   My-TV-Shows     Input trakt_list did not return a list, cannot cache.
2015-10-13 10:48 WARNING  configure_series My-TV-Shows     Input trakt_list did not return anything
2015-10-13 10:48 INFO     configure_series My-TV-Shows     Did not get any series to generate series configuration
2015-10-13 10:48 WARNING  trakt_list    My-TV-Shows     No data returned from trakt for shows list AK TV.
2015-10-13 10:48 WARNING  input_cache   My-TV-Shows     Input trakt_list did not return a list, cannot cache.
2015-10-13 10:48 WARNING  configure_series My-TV-Shows     Input trakt_list did not return anything
2015-10-13 10:48 INFO     configure_series My-TV-Shows     Did not get any series to generate series configuration
2015-10-13 10:48 WARNING  configure_series Series-Premieres-Track Input listdir did not return anything
2015-10-13 10:48 INFO     configure_series Series-Premieres-Track Did not get any series to generate series configuration
2015-10-13 10:59 INFO     download      Local-Torrents-Movies Downloading: NCIS+Season+1-9+Complete+HDTV (1)
2015-10-13 10:59 ERROR    entry         Local-Torrents-Movies Failed NCIS+Season+1-9+Complete+HDTV (1) (File c:\users\sysfs\appdata\local\temp\tmplq6t_g\993954a232b3b9b22e1a927305042b62 is 0 bytes in size)
2015-10-13 10:59 INFO     download      Local-Torrents-Movies Downloading: NCIS+Season+1-9+Complete+HDTV
2015-10-13 10:59 ERROR    entry         Local-Torrents-Movies Failed NCIS+Season+1-9+Complete+HDTV (File c:\users\sysfs\appdata\local\temp\tmpqipwzv\a4a3eb3382bcb8667b7bf0c94e2a913a is 0 bytes in size)
2015-10-13 10:59 INFO     download      Local-Torrents-Movies Downloading: The+Following+Season+3+HDTV.XviD%5BPawulon%5D
2015-10-13 10:59 ERROR    requests      Local-Torrents-Movies Error getting file:///c:\users\sysfs\downloads\The+Following+Season+3+HDTV.XviD%5BPawulon%5D.torrent: <urlopen error [Error 2] The system cannot find the file specified: u'C:\\\\users\\sysfs\\downloads\\The+Following+Season+3+HDTV.XviD[Pawulon].torrent'>
2015-10-13 10:59 WARNING  download      Local-Torrents-Movies RequestException Error getting file:///c:\users\sysfs\downloads\The+Following+Season+3+HDTV.XviD%5BPawulon%5D.torrent: <urlopen error [Error 2] The system cannot find the file specified: u'C:\\\\users\\sysfs\\downloads\\The+Following+Season+3+HDTV.XviD[Pawulon].torrent'>, while downloading file:///c:\users\sysfs\downloads\The+Following+Season+3+HDTV.XviD%5BPawulon%5D.torrent
2015-10-13 10:59 ERROR    entry         Local-Torrents-Movies Failed The+Following+Season+3+HDTV.XviD%5BPawulon%5D (Network error during request: Error getting file:///c:\users\sysfs\downloads\The+Following+Season+3+HDTV.XviD%5BPawulon%5D.torrent: <urlopen error [Error 2] The system cannot find the file specified: u'C:\\\\users\\sysfs\\downloads\\The+Following+Season+3+HDTV.XviD[Pawulon].torrent'>)
2015-10-13 11:03 WARNING  trakt_list    My-TV-Shows     No data returned from trakt for shows list Daily TV.
2015-10-13 11:03 WARNING  input_cache   My-TV-Shows     Input trakt_list did not return a list, cannot cache.
2015-10-13 11:03 WARNING  configure_series My-TV-Shows     Input trakt_list did not return anything
2015-10-13 11:03 INFO     configure_series My-TV-Shows     Did not get any series to generate series configuration
2015-10-13 11:03 WARNING  trakt_list    My-TV-Shows     No data returned from trakt for shows list AK TV.
2015-10-13 11:03 WARNING  input_cache   My-TV-Shows     Input trakt_list did not return a list, cannot cache.
2015-10-13 11:03 WARNING  configure_series My-TV-Shows     Input trakt_list did not return anything
2015-10-13 11:03 INFO     configure_series My-TV-Shows     Did not get any series to generate series configuration
2015-10-13 11:03 WARNING  configure_series Series-Premieres-Track Input listdir did not return anything
2015-10-13 11:03 INFO     configure_series Series-Premieres-Track Did not get any series to generate series configuration
2015-10-13 11:14 INFO     download      Local-Torrents-Movies Downloading: NCIS+Season+1-9+Complete+HDTV (1)
2015-10-13 11:14 ERROR    entry         Local-Torrents-Movies Failed NCIS+Season+1-9+Complete+HDTV (1) (File c:\users\sysfs\appdata\local\temp\tmpgocwky\993954a232b3b9b22e1a927305042b62 is 0 bytes in size)
2015-10-13 11:14 INFO     download      Local-Torrents-Movies Downloading: NCIS+Season+1-9+Complete+HDTV
2015-10-13 11:14 ERROR    entry         Local-Torrents-Movies Failed NCIS+Season+1-9+Complete+HDTV (File c:\users\sysfs\appdata\local\temp\tmpt3yxed\a4a3eb3382bcb8667b7bf0c94e2a913a is 0 bytes in size)
2015-10-13 11:14 INFO     download      Local-Torrents-Movies Downloading: The+Following+Season+3+HDTV.XviD%5BPawulon%5D
2015-10-13 11:14 ERROR    requests      Local-Torrents-Movies Error getting file:///c:\users\sysfs\downloads\The+Following+Season+3+HDTV.XviD%5BPawulon%5D.torrent: <urlopen error [Error 2] The system cannot find the file specified: u'C:\\\\users\\sysfs\\downloads\\The+Following+Season+3+HDTV.XviD[Pawulon].torrent'>
2015-10-13 11:14 WARNING  download      Local-Torrents-Movies RequestException Error getting file:///c:\users\sysfs\downloads\The+Following+Season+3+HDTV.XviD%5BPawulon%5D.torrent: <urlopen error [Error 2] The system cannot find the file specified: u'C:\\\\users\\sysfs\\downloads\\The+Following+Season+3+HDTV.XviD[Pawulon].torrent'>, while downloading file:///c:\users\sysfs\downloads\The+Following+Season+3+HDTV.XviD%5BPawulon%5D.torrent
2015-10-13 11:14 ERROR    entry         Local-Torrents-Movies Failed The+Following+Season+3+HDTV.XviD%5BPawulon%5D (Network error during request: Error getting file:///c:\users\sysfs\downloads\The+Following+Season+3+HDTV.XviD%5BPawulon%5D.torrent: <urlopen error [Error 2] The system cannot find the file specified: u'C:\\\\users\\sysfs\\downloads\\The+Following+Season+3+HDTV.XviD[Pawulon].torrent'>)
2015-10-13 11:18 WARNING  trakt_list    My-TV-Shows     No data returned from trakt for shows list Daily TV.
2015-10-13 11:18 WARNING  input_cache   My-TV-Shows     Input trakt_list did not return a list, cannot cache.
2015-10-13 11:18 WARNING  configure_series My-TV-Shows     Input trakt_list did not return anything
2015-10-13 11:18 INFO     configure_series My-TV-Shows     Did not get any series to generate series configuration
2015-10-13 11:18 WARNING  trakt_list    My-TV-Shows     No data returned from trakt for shows list AK TV.
2015-10-13 11:18 WARNING  input_cache   My-TV-Shows     Input trakt_list did not return a list, cannot cache.
2015-10-13 11:18 WARNING  configure_series My-TV-Shows     Input trakt_list did not return anything
2015-10-13 11:18 INFO     configure_series My-TV-Shows     Did not get any series to generate series configuration
2015-10-13 11:18 WARNING  configure_series Series-Premieres-Track Input listdir did not return anything
2015-10-13 11:18 INFO     configure_series Series-Premieres-Track Did not get any series to generate series configuration
2015-10-13 11:29 INFO     download      Local-Torrents-Movies Downloading: NCIS+Season+1-9+Complete+HDTV (1)
2015-10-13 11:29 ERROR    entry         Local-Torrents-Movies Failed NCIS+Season+1-9+Complete+HDTV (1) (File c:\users\sysfs\appdata\local\temp\tmpc33ycv\993954a232b3b9b22e1a927305042b62 is 0 bytes in size)
2015-10-13 11:29 INFO     download      Local-Torrents-Movies Downloading: NCIS+Season+1-9+Complete+HDTV
2015-10-13 11:29 ERROR    entry         Local-Torrents-Movies Failed NCIS+Season+1-9+Complete+HDTV (File c:\users\sysfs\appdata\local\temp\tmphfizia\a4a3eb3382bcb8667b7bf0c94e2a913a is 0 bytes in size)
2015-10-13 11:29 INFO     download      Local-Torrents-Movies Downloading: The+Following+Season+3+HDTV.XviD%5BPawulon%5D
2015-10-13 11:29 ERROR    requests      Local-Torrents-Movies Error getting file:///c:\users\sysfs\downloads\The+Following+Season+3+HDTV.XviD%5BPawulon%5D.torrent: <urlopen error [Error 2] The system cannot find the file specified: u'C:\\\\users\\sysfs\\downloads\\The+Following+Season+3+HDTV.XviD[Pawulon].torrent'>
2015-10-13 11:29 WARNING  download      Local-Torrents-Movies RequestException Error getting file:///c:\users\sysfs\downloads\The+Following+Season+3+HDTV.XviD%5BPawulon%5D.torrent: <urlopen error [Error 2] The system cannot find the file specified: u'C:\\\\users\\sysfs\\downloads\\The+Following+Season+3+HDTV.XviD[Pawulon].torrent'>, while downloading file:///c:\users\sysfs\downloads\The+Following+Season+3+HDTV.XviD%5BPawulon%5D.torrent
2015-10-13 11:29 ERROR    entry         Local-Torrents-Movies Failed The+Following+Season+3+HDTV.XviD%5BPawulon%5D (Network error during request: Error getting file:///c:\users\sysfs\downloads\The+Following+Season+3+HDTV.XviD%5BPawulon%5D.torrent: <urlopen error [Error 2] The system cannot find the file specified: u'C:\\\\users\\sysfs\\downloads\\The+Following+Season+3+HDTV.XviD[Pawulon].torrent'>)
2015-10-13 11:33 WARNING  trakt_list    My-TV-Shows     No data returned from trakt for shows list Daily TV.
2015-10-13 11:33 WARNING  input_cache   My-TV-Shows     Input trakt_list did not return a list, cannot cache.
2015-10-13 11:33 WARNING  configure_series My-TV-Shows     Input trakt_list did not return anything
2015-10-13 11:33 INFO     configure_series My-TV-Shows     Did not get any series to generate series configuration
2015-10-13 11:33 WARNING  trakt_list    My-TV-Shows     No data returned from trakt for shows list AK TV.
2015-10-13 11:33 WARNING  input_cache   My-TV-Shows     Input trakt_list did not return a list, cannot cache.
2015-10-13 11:33 WARNING  configure_series My-TV-Shows     Input trakt_list did not return anything
2015-10-13 11:33 INFO     configure_series My-TV-Shows     Did not get any series to generate series configuration
2015-10-13 11:33 WARNING  configure_series Series-Premieres-Track Input listdir did not return anything
2015-10-13 11:33 INFO     configure_series Series-Premieres-Track Did not get any series to generate series configuration
2015-10-13 11:44 ERROR    free_space    Local-Torrents-Movies Less than 50000 MB of free space in L:\media\ aborting task.
2015-10-13 11:44 WARNING  task          Local-Torrents-Movies Aborting task (plugin: free_space)
2015-10-13 11:48 WARNING  trakt_list    My-TV-Shows     No data returned from trakt for shows list Daily TV.
2015-10-13 11:48 WARNING  input_cache   My-TV-Shows     Input trakt_list did not return a list, cannot cache.
2015-10-13 11:48 WARNING  configure_series My-TV-Shows     Input trakt_list did not return anything
2015-10-13 11:48 INFO     configure_series My-TV-Shows     Did not get any series to generate series configuration
2015-10-13 11:48 WARNING  trakt_list    My-TV-Shows     No data returned from trakt for shows list AK TV.
2015-10-13 11:48 WARNING  input_cache   My-TV-Shows     Input trakt_list did not return a list, cannot cache.
2015-10-13 11:48 WARNING  configure_series My-TV-Shows     Input trakt_list did not return anything
2015-10-13 11:48 INFO     configure_series My-TV-Shows     Did not get any series to generate series configuration
2015-10-13 11:48 ERROR    listdir       Series-Premieres-Track Path L:\media\premieres\ could not be accessed: The specified network name is no longer available
2015-10-13 11:48 WARNING  configure_series Series-Premieres-Track Input listdir did not return anything
2015-10-13 11:48 INFO     configure_series Series-Premieres-Track Did not get any series to generate series configuration
2015-10-13 11:59 ERROR    free_space    Local-Torrents-Movies Less than 50000 MB of free space in L:\media\ aborting task.
2015-10-13 11:59 WARNING  task          Local-Torrents-Movies Aborting task (plugin: free_space)
2015-10-13 11:59 WARNING  trakt_emit    My-TV-Shows-Find-Next-Following The list "AK TV" is empty.
2015-10-13 11:59 WARNING  discover      My-TV-Shows-Find-Next-Following Input trakt_emit did not return anything
2015-10-13 11:59 INFO     series        My-TV-Shows-Find-Next-Following Timeframe waiting Marvel's Daredevil for 38h:10min, currently best is Marvel's Daredevil S01E01 Into The Ring 720p WEBRIP x265 HEVC-INC
2015-10-13 11:59 INFO     series        My-TV-Shows-Find-Next-Following Timeframe waiting Dora And Friends Into The City for 36h:22min, currently best is Dora and Friends Into the City S01E01 Doggie Day 720p WEBRip x264 AAC
2015-10-13 12:03 WARNING  trakt_list    My-TV-Shows     No data returned from trakt for shows list Daily TV.
2015-10-13 12:03 WARNING  input_cache   My-TV-Shows     Input trakt_list did not return a list, cannot cache.
2015-10-13 12:03 WARNING  configure_series My-TV-Shows     Input trakt_list did not return anything
2015-10-13 12:03 INFO     configure_series My-TV-Shows     Did not get any series to generate series configuration
2015-10-13 12:03 WARNING  trakt_list    My-TV-Shows     No data returned from trakt for shows list AK TV.
2015-10-13 12:03 WARNING  input_cache   My-TV-Shows     Input trakt_list did not return a list, cannot cache.
2015-10-13 12:03 WARNING  configure_series My-TV-Shows     Input trakt_list did not return anything
2015-10-13 12:03 INFO     configure_series My-TV-Shows     Did not get any series to generate series configuration
2015-10-13 12:03 ERROR    listdir       Series-Premieres-Track Path L:\media\premieres\ could not be accessed: The specified network name is no longer available
2015-10-13 12:03 WARNING  configure_series Series-Premieres-Track Input listdir did not return anything
2015-10-13 12:03 INFO     configure_series Series-Premieres-Track Did not get any series to generate series configuration
2015-10-13 12:14 ERROR    free_space    Local-Torrents-Movies Less than 50000 MB of free space in L:\media\ aborting task.
2015-10-13 12:14 WARNING  task          Local-Torrents-Movies Aborting task (plugin: free_space)
2015-10-13 12:18 WARNING  trakt_list    My-TV-Shows     No data returned from trakt for shows list Daily TV.
2015-10-13 12:18 WARNING  input_cache   My-TV-Shows     Input trakt_list did not return a list, cannot cache.
2015-10-13 12:18 WARNING  configure_series My-TV-Shows     Input trakt_list did not return anything
2015-10-13 12:18 INFO     configure_series My-TV-Shows     Did not get any series to generate series configuration
2015-10-13 12:18 WARNING  trakt_list    My-TV-Shows     No data returned from trakt for shows list AK TV.
2015-10-13 12:18 WARNING  input_cache   My-TV-Shows     Input trakt_list did not return a list, cannot cache.
2015-10-13 12:18 WARNING  configure_series My-TV-Shows     Input trakt_list did not return anything
2015-10-13 12:18 INFO     configure_series My-TV-Shows     Did not get any series to generate series configuration
2015-10-13 12:18 ERROR    listdir       Series-Premieres-Track Path L:\media\premieres\ could not be accessed: The specified network name is no longer available
2015-10-13 12:18 WARNING  configure_series Series-Premieres-Track Input listdir did not return anything
2015-10-13 12:18 INFO     configure_series Series-Premieres-Track Did not get any series to generate series configuration
2015-10-13 12:29 ERROR    free_space    Local-Torrents-Movies Less than 50000 MB of free space in L:\media\ aborting task.
2015-10-13 12:29 WARNING  task          Local-Torrents-Movies Aborting task (plugin: free_space)
2015-10-13 12:33 WARNING  trakt_list    My-TV-Shows     No data returned from trakt for shows list Daily TV.
2015-10-13 12:33 WARNING  input_cache   My-TV-Shows     Input trakt_list did not return a list, cannot cache.
2015-10-13 12:33 WARNING  configure_series My-TV-Shows     Input trakt_list did not return anything
2015-10-13 12:33 INFO     configure_series My-TV-Shows     Did not get any series to generate series configuration
2015-10-13 12:33 WARNING  trakt_list    My-TV-Shows     No data returned from trakt for shows list AK TV.
2015-10-13 12:33 WARNING  input_cache   My-TV-Shows     Input trakt_list did not return a list, cannot cache.
2015-10-13 12:33 WARNING  configure_series My-TV-Shows     Input trakt_list did not return anything
2015-10-13 12:33 INFO     configure_series My-TV-Shows     Did not get any series to generate series configuration
2015-10-13 12:33 ERROR    listdir       Series-Premieres-Track Path L:\media\premieres\ could not be accessed: The specified network name is no longer available
2015-10-13 12:33 WARNING  configure_series Series-Premieres-Track Input listdir did not return anything
2015-10-13 12:33 INFO     configure_series Series-Premieres-Track Did not get any series to generate series configuration
2015-10-13 12:44 ERROR    free_space    Local-Torrents-Movies Less than 50000 MB of free space in L:\media\ aborting task.
2015-10-13 12:44 WARNING  task          Local-Torrents-Movies Aborting task (plugin: free_space)
2015-10-13 12:48 WARNING  trakt_list    My-TV-Shows     No data returned from trakt for shows list Daily TV.
2015-10-13 12:48 WARNING  input_cache   My-TV-Shows     Input trakt_list did not return a list, cannot cache.
2015-10-13 12:48 WARNING  configure_series My-TV-Shows     Input trakt_list did not return anything
2015-10-13 12:48 INFO     configure_series My-TV-Shows     Did not get any series to generate series configuration
2015-10-13 12:48 WARNING  trakt_list    My-TV-Shows     No data returned from trakt for shows list AK TV.
2015-10-13 12:48 WARNING  input_cache   My-TV-Shows     Input trakt_list did not return a list, cannot cache.
2015-10-13 12:48 WARNING  configure_series My-TV-Shows     Input trakt_list did not return anything
2015-10-13 12:48 INFO     configure_series My-TV-Shows     Did not get any series to generate series configuration
2015-10-13 12:48 ERROR    listdir       Series-Premieres-Track Path L:\media\premieres\ could not be accessed: The specified network name is no longer available
2015-10-13 12:48 WARNING  configure_series Series-Premieres-Track Input listdir did not return anything
2015-10-13 12:48 INFO     configure_series Series-Premieres-Track Did not get any series to generate series configuration
2015-10-13 12:59 ERROR    free_space    Local-Torrents-Movies Less than 50000 MB of free space in L:\media\ aborting task.
2015-10-13 12:59 WARNING  task          Local-Torrents-Movies Aborting task (plugin: free_space)
2015-10-13 13:03 WARNING  trakt_list    My-TV-Shows     No data returned from trakt for shows list Daily TV.
2015-10-13 13:03 WARNING  input_cache   My-TV-Shows     Input trakt_list did not return a list, cannot cache.
2015-10-13 13:03 WARNING  configure_series My-TV-Shows     Input trakt_list did not return anything
2015-10-13 13:03 INFO     configure_series My-TV-Shows     Did not get any series to generate series configuration
2015-10-13 13:03 WARNING  trakt_list    My-TV-Shows     No data returned from trakt for shows list AK TV.
2015-10-13 13:03 WARNING  input_cache   My-TV-Shows     Input trakt_list did not return a list, cannot cache.
2015-10-13 13:03 WARNING  configure_series My-TV-Shows     Input trakt_list did not return anything
2015-10-13 13:03 INFO     configure_series My-TV-Shows     Did not get any series to generate series configuration
2015-10-13 13:03 ERROR    listdir       Series-Premieres-Track Path L:\media\premieres\ could not be accessed: The specified network name is no longer available
2015-10-13 13:03 WARNING  configure_series Series-Premieres-Track Input listdir did not return anything
2015-10-13 13:03 INFO     configure_series Series-Premieres-Track Did not get any series to generate series configuration
2015-10-13 13:14 ERROR    free_space    Local-Torrents-Movies Less than 50000 MB of free space in L:\media\ aborting task.
2015-10-13 13:14 WARNING  task          Local-Torrents-Movies Aborting task (plugin: free_space)
2015-10-13 13:18 WARNING  trakt_list    My-TV-Shows     No data returned from trakt for shows list Daily TV.
2015-10-13 13:18 WARNING  input_cache   My-TV-Shows     Input trakt_list did not return a list, cannot cache.
2015-10-13 13:18 WARNING  configure_series My-TV-Shows     Input trakt_list did not return anything
2015-10-13 13:18 INFO     configure_series My-TV-Shows     Did not get any series to generate series configuration
2015-10-13 13:18 WARNING  trakt_list    My-TV-Shows     No data returned from trakt for shows list AK TV.
2015-10-13 13:18 WARNING  input_cache   My-TV-Shows     Input trakt_list did not return a list, cannot cache.
2015-10-13 13:18 WARNING  configure_series My-TV-Shows     Input trakt_list did not return anything
2015-10-13 13:18 INFO     configure_series My-TV-Shows     Did not get any series to generate series configuration
2015-10-13 13:18 ERROR    listdir       Series-Premieres-Track Path L:\media\premieres\ could not be accessed: The specified network name is no longer available
2015-10-13 13:18 WARNING  configure_series Series-Premieres-Track Input listdir did not return anything
2015-10-13 13:18 INFO     configure_series Series-Premieres-Track Did not get any series to generate series configuration
2015-10-13 13:29 ERROR    free_space    Local-Torrents-Movies Less than 50000 MB of free space in L:\media\ aborting task.
2015-10-13 13:29 WARNING  task          Local-Torrents-Movies Aborting task (plugin: free_space)
2015-10-13 13:33 WARNING  trakt_list    My-TV-Shows     No data returned from trakt for shows list Daily TV.
2015-10-13 13:33 WARNING  input_cache   My-TV-Shows     Input trakt_list did not return a list, cannot cache.
2015-10-13 13:33 WARNING  configure_series My-TV-Shows     Input trakt_list did not return anything
2015-10-13 13:33 INFO     configure_series My-TV-Shows     Did not get any series to generate series configuration
2015-10-13 13:33 WARNING  trakt_list    My-TV-Shows     No data returned from trakt for shows list AK TV.
2015-10-13 13:33 WARNING  input_cache   My-TV-Shows     Input trakt_list did not return a list, cannot cache.
2015-10-13 13:33 WARNING  configure_series My-TV-Shows     Input trakt_list did not return anything
2015-10-13 13:33 INFO     configure_series My-TV-Shows     Did not get any series to generate series configuration
2015-10-13 13:33 WARNING  exists_series My-TV-Shows     Directory L:\media\staging\shows\ does not exist
2015-10-13 13:33 WARNING  exists_series My-TV-Shows     Directory L:\media\staging\premieres\ does not exist
2015-10-13 13:33 WARNING  exists_series My-TV-Shows     Directory L:\media\premieres\ does not exist
2015-10-13 13:33 WARNING  exists_series My-TV-Shows     Directory L:\media\shows\ does not exist
2015-10-13 13:34 ERROR    free_space    My-TV-Shows     Less than 50000 MB of free space in L:\media\ aborting task.
2015-10-13 13:34 WARNING  task          My-TV-Shows     Aborting task (plugin: free_space)
2015-10-13 13:34 ERROR    listdir       Series-Premieres-Track Path L:\media\premieres\ could not be accessed: The specified network name is no longer available
2015-10-13 13:34 WARNING  configure_series Series-Premieres-Track Input listdir did not return anything
2015-10-13 13:34 INFO     configure_series Series-Premieres-Track Did not get any series to generate series configuration
2015-10-13 13:44 ERROR    lazy_lookup   Local-Torrents-Movies Unhandled error in lazy lookup plugin
2015-10-13 13:44 CRITICAL manager       Local-Torrents-Movies An unexpected crash has occurred. Writing crash report to c:\Users\sysfs\flexget\New Config File Flexget\crash_report.2015.10.13.134423006000.log
2015-10-13 13:44 ERROR    lazy_lookup   Local-Torrents-Movies Unhandled error in lazy lookup plugin
2015-10-13 13:44 CRITICAL manager       Local-Torrents-Movies An unexpected crash has occurred. Writing crash report to c:\Users\sysfs\flexget\New Config File Flexget\crash_report.2015.10.13.134435470000.log
2015-10-13 13:44 ERROR    free_space    Local-Torrents-Movies Less than 50000 MB of free space in L:\media\ aborting task.
2015-10-13 13:44 WARNING  task          Local-Torrents-Movies Aborting task (plugin: free_space)
2015-10-13 13:48 WARNING  trakt_list    My-TV-Shows     No data returned from trakt for shows list Daily TV.
2015-10-13 13:48 WARNING  input_cache   My-TV-Shows     Input trakt_list did not return a list, cannot cache.
2015-10-13 13:48 WARNING  configure_series My-TV-Shows     Input trakt_list did not return anything
2015-10-13 13:48 INFO     configure_series My-TV-Shows     Did not get any series to generate series configuration
2015-10-13 13:48 WARNING  trakt_list    My-TV-Shows     No data returned from trakt for shows list AK TV.
2015-10-13 13:48 WARNING  input_cache   My-TV-Shows     Input trakt_list did not return a list, cannot cache.
2015-10-13 13:48 WARNING  configure_series My-TV-Shows     Input trakt_list did not return anything
2015-10-13 13:48 INFO     configure_series My-TV-Shows     Did not get any series to generate series configuration
2015-10-13 13:49 WARNING  requests.packages.urllib3.connectionpool My-TV-Shows     Retrying (Retry(total=0, connect=None, read=None, redirect=0)) after connection broken by 'NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x06A4C510>: Failed to establish a new connection: [Errno 11004] getaddrinfo failed',)': /map/all?id=295680&origin=tvdb
2015-10-13 13:49 CRITICAL task          My-TV-Shows     BUG: Unhandled error in plugin thexem: HTTPConnectionPool(host='thexem.de', port=80): Max retries exceeded with url: /map/all?id=295680&origin=tvdb (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x06A4C050>: Failed to establish a new connection: [Errno 11004] getaddrinfo failed',))
2015-10-13 13:49 CRITICAL manager       My-TV-Shows     An unexpected crash has occurred. Writing crash report to c:\Users\sysfs\flexget\New Config File Flexget\crash_report.2015.10.13.134959031000.log
2015-10-13 13:49 WARNING  task          My-TV-Shows     Aborting task (plugin: thexem)
2015-10-13 13:50 ERROR    listdir       Series-Premieres-Track Path L:\media\premieres\ could not be accessed: The specified network name is no longer available
2015-10-13 13:50 WARNING  configure_series Series-Premieres-Track Input listdir did not return anything
2015-10-13 13:50 INFO     configure_series Series-Premieres-Track Did not get any series to generate series configuration
2015-10-13 13:59 ERROR    free_space    Local-Torrents-Movies Less than 50000 MB of free space in L:\media\ aborting task.
2015-10-13 13:59 WARNING  task          Local-Torrents-Movies Aborting task (plugin: free_space)
2015-10-13 13:59 WARNING  discover      My-TV-Shows-Find-Next-Favorite Error during input plugin trakt_emit: Authentication timed out to trakt
2015-10-13 13:59 WARNING  requests.packages.urllib3.connectionpool My-TV-Shows-Find-Next-Favorite Retrying (Retry(total=0, connect=None, read=None, redirect=0)) after connection broken by 'NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x068B42F0>: Failed to establish a new connection: [Errno 11004] getaddrinfo failed',)': /feed_verified?q=%23%23%23FILLER%23%23%23
2015-10-13 14:00 WARNING  torrentz      My-TV-Shows-Find-Next-Favorite torrentz.eu connection failed. Error: HTTPConnectionPool(host='torrentz.eu', port=80): Max retries exceeded with url: /feed_verified?q=%23%23%23FILLER%23%23%23 (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x068B4FF0>: Failed to establish a new connection: [Errno 11004] getaddrinfo failed',))
2015-10-13 14:00 WARNING  requests.packages.urllib3.connectionpool My-TV-Shows-Find-Next-Favorite Retrying (Retry(total=0, connect=None, read=None, redirect=0)) after connection broken by 'NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x068B4ED0>: Failed to establish a new connection: [Errno 11004] getaddrinfo failed',)': /feed_verified?q=%23%23%23FILLER%23%23%23
2015-10-13 14:01 WARNING  discover      My-TV-Shows-Find-Next-Following Error during input plugin trakt_emit: Authentication timed out to trakt
2015-10-13 14:01 WARNING  discover      My-TV-Shows-Find-Next-Following Error during input plugin trakt_emit: Authentication timed out to trakt
2015-10-13 14:01 WARNING  requests.packages.urllib3.connectionpool My-TV-Shows-Find-Next-Following Retrying (Retry(total=0, connect=None, read=None, redirect=0)) after connection broken by 'NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x08201E70>: Failed to establish a new connection: [Errno 11004] getaddrinfo failed',)': /feed_verified?q=%23%23%23FILLER%23%23%23
2015-10-13 14:02 INFO     series        My-TV-Shows-Find-Next-Following Timeframe waiting Marvel's Daredevil for 36h:7min, currently best is Marvel's Daredevil S01E01 Into The Ring 720p WEBRIP x265 HEVC-INC
2015-10-13 14:02 INFO     series        My-TV-Shows-Find-Next-Following Timeframe waiting Dora And Friends Into The City for 34h:19min, currently best is Dora and Friends Into the City S01E01 Doggie Day 720p WEBRip x264 AAC
2015-10-13 14:03 WARNING  requests.packages.urllib3.connectionpool Series-Premieres Retrying (Retry(total=0, connect=None, read=None, redirect=0)) after connection broken by 'NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x089CDA70>: Failed to establish a new connection: [Errno 11004] getaddrinfo failed',)': /api/4D297D8CFDE0E105/series/274431/en.xml
2015-10-13 14:03 WARNING  requests.packages.urllib3.connectionpool Series-Premieres Retrying (Retry(total=0, connect=None, read=None, redirect=0)) after connection broken by 'NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x0701D990>: Failed to establish a new connection: [Errno 11004] getaddrinfo failed',)': /map/all?id=76311&origin=tvdb
2015-10-13 14:04 CRITICAL task          Series-Premieres BUG: Unhandled error in plugin thexem: HTTPConnectionPool(host='thexem.de', port=80): Max retries exceeded with url: /map/all?id=76311&origin=tvdb (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x0701D890>: Failed to establish a new connection: [Errno 11004] getaddrinfo failed',))
2015-10-13 14:04 CRITICAL manager       Series-Premieres An unexpected crash has occurred. Writing crash report to c:\Users\sysfs\flexget\New Config File Flexget\crash_report.2015.10.13.140411104000.log
